form	count
*kro/uu̯ido-	1
*krou̯(h₂)i̯-o-	1
*krou̯h₂i-	1
*krou̯h₂o-	1
*kruh₂-mó-	1
*kruh₂i-no-	1
*krumela	1
*krumelo-	1
*krumelō	1
*ku̯erku̯-ero-	1
*ku̯erku̯-oro-	1
*ku̯l-	1
*ku̯l̥h₁-n̥t-	1
*ku̯orku̯-oro-	1
*ku̯turo-	1
*ku̯tu̯r̥-sth₂ó-	1
*la/oku-	1
*lai̯u̯-iko-	1
*lai̯u̯-ĭnā	1
*lai̯u̯o-	1
*leh₂-	1
*leh₂i-u̯o-	1
*lei̯s-	1
*leu̯k-s-n-eh₂	1
*leu̯ko-	1
*lis-tó-	1
*listo-	1
*liznōn	1
*longo-	1
*lou̯xso-	1
*lou̯ð-	1
*lou̯ðo-	1
*lῑ-u̯o-	1
*nau̯ameto-	1
*neh₂u-.⁴⁶	1
*neh₂u-sth₂o-	1
*neh₂u̯i-sth₂o-	1
*ni-u̯-et-	1
*ni-u̯o-	1
*n̥-u̯r̥h₁-eto-	1
*n̥-u̯r̥h₁oto-	1
*Od	1
*Oderzo	1
*opi	1
*pei̯-	1
*pei̯t-	1
*per-	1
*perku̯u-ero-	1
*pi-tó-	1
*piktā-	1
*pitamno-	1
*piteu̯-	1
*pitā-	1
*pitāmno-	1
*pleh₁dh-ro-	1
*pleh₁dh-u̯-ei̯	1
*pleh₁dhu-s	1
*pleh₁dhu̯-és	1
*pleth₂-i-	1
*pleth₂-u-	1
*pleth₂-u̯-ei̯directly	1
*pletu-	1
*pletu̯-i/o-	1
*plo/eth₂-	1
*plēbis	1
*plēdós	1
*pl̥th̥₂-u̯-ih₂	1
*pl̥th₂-eu̯-s	1
*po(s)-dhh₁-to-	1
*po/ei̯tu-	1
*po/elth₂-u-	1
*pod-o-	1
*poi̯tu-	1
*poltau̯ei̯	1
*pos-dhh₁-o-	1
*preh₂i-	1
*prei	1
*prei̯-bho-	1
*prei̯-bhu(h₂)-o-	1
*prei̯bh-et-	1
*prei̯m-et-	1
*prei̯met-	1
*pro-mo-	1
*pro-u̯-et-	1
*pro-u̯o-	1
*pr̥-sth₂-	1
*pr̥-sth₂i-	1
*pr̥-sth₂ó-	1
*pr̥h₂-i-	1
*pr̥h₂i-	1
*pr̥h₂os-sth₂o-	1
*pélth₂-eu̯-i-no-	1
*rap/b-teu̯-o-	1
*rektó-	1
*rem-ti-	1
*ressūn-iko-	1
*rex-tou̯-	1
*rext(u)u̯ī	1
*rextu-	1
*rextāu̯-(i)i̯o-	1
*rēbet(-o-/-ā	1
*rēmeto-	1
*rēmo-	1
*segus-	1
*segus-is-tero-	1
*segus-tero-	1
*selu̯ā	1
*sku̯-ant-	1
*sku̯-eto-	1
*solu̯-o-	1
*splend-tu-	1
*sre/ou̯-t-	1
*sreu̯-t-	1
*sreu̯t-ā	1
*srou̯-no-	1
*srou̯t-ā	1
*sru-	1
*sru-to-	1
*srut-(ii̯)o-	1
*srut-i-	1
*ste/oro-	1
*steh₂-lo-	1
*stōlaz	1
*su-	1
*su-karo-	1
*tigu-	1
*tigu̯-alo-	1
*tio-kom-rext-ii̯o-	1
*to-listo-	1
*tou̯t-iko-	1
*tri-sth₂ó-	1
*tristamentom	1
*tristi-	1
*tristo-	1
*tr̥sto-	1
*turk-nā	1
*turko-	1
*turo-	1
*turs-(i)ko-	1
*tworko-	1
*uaro-	1
*uer-co-breto-	1
*ups-es-	1
*urcles(os	1
*Urclesō	1
*urkl(i)i̯o-	1
*urklei̯o-	1
*urkleu̯ēs	1
*urkli-	1
*urklo-	1
*uru-kleu̯ēs	1
*uxsedi̯o-	1
*u̯ergo-bhr̥to-	1
*u̯erkuu̯ano-	1
*u̯eru-klou̯es-i(i)o-	1
*u̯esk-	1
*u̯esu-genēs	1
*u̯esu-kleu̯ēs	1
*u̯i-bheh₂-n̥t-ih₂	1
*u̯id-tu-	1
*u̯iHro-h₂ǵó-	1
*u̯latuki̯ās	1
*u̯olti-genēs	1
*u̯or-	1
*u̯ort-ā	1
*u̯ort-āi̯	1
*u̯retéh₂	1
*u̯ro-	1
*u̯rot-ā	1
*u̯roteh₂	1
*u̯roteh₂-	1
*u̯roth₂-ó-	1
*u̯r̥h₁ǵ-teu̯-o-	1
*u̯r̥t-ā	1
*u̯r̥ti-	1
*uφer-	1
*uφer-ko(m)-	1
*uφer-kom-bero-	1
*uφer-kom-bii̯o-	1
*uφer-kom-bog-(i)i̯o-	1
*uφer-kom-dar-(i)i̯o-	1
*uφer-kom-gu̯Vno-	1
*uφer-kom-ret(-o)-	1
*uφer-kom-reǵ-t(-o)-	1
*uφo	1
*uφo-kanu-	1
*Vibā	1
*ēno-	1
*ēno-fug-es-	1
*ēno-fuge	1
*ēno-genēs	1
*ēno-kleu̯ēs	1
*ǵeu̯-os	1
*φar	1
*φare-bug(i)i̯o-	1
*φare-bug-	1
*φare-busso-	1
*φare-kanu-	1
*φare-kanVu̯o-	1
*φare-karo-	1
*φare-kelt-(i)i̯o-	1
*φare-koro-	1
*φare-magos	1
*φare-nem-et-	1
*φare-nemet(ii̯)o-	1
*φare-sku̯-eto-	1
*φare-sku̯o-.⁷⁴	1
*φare-tī-to-	1
*φare-u̯erno-	1
*φare-u̯essk-ii̯o-	1
*φare-u̯et-ii̯o-	1
*φare-u̯irāgo-	1
*φare-u̯issu-	1
*φer(i)-kor(i̯)o-	1
*φitu-	1
*φod-(i)i̯o-	1
*φro-bii̯o-	1
*φro-klou̯es-(i)i	1
*φro-u̯ido-	1
*φαῖδος	1
-.βr-	1
-<i>	1
-C(i)i̯os	1
-C/Vu̯o-	1
-Cou̯V-	1
-Cuu̯V-	1
-Cu̯V-	1
-du̯-	1
-d̥	1
-e.u̯-	1
-e.u̯o-	1
-ei̯(see	1
-ei̯-	1
-ei̯and	1
-ei̯t-	1
-eu̯-/-e.u̯-	1
-eu̯e-	1
-gene̯os	1
-genēi̯	1
-gu̯-	1
-ii̯o-⁶⁷	1
-inā	1
-iz̞	1
-i̯o-s	1
-kle(u̯)ēs	1
-kleu̯e	1
-kleu̯e-	1
-kle̯os	1
-klē-	1
-klēi̯	1
-klēos	1
-klēs	1
-kuu̯-	1
-onii̯os	1
-ou̯-	1
-ou̯n-	1
-ou̯no-	1
-ou̯V-	1
-teu̯-	1
-ti̯-	1
-ti̯o-	1
-tuu̯V-	1
-tāre	1
-tōu̯-	1
-uu̯V-	1
-u̯n-	1
-u̯o-	1
-u̯u-	1
-u̯V-	1
-ā	1
-ā-	1
-āto-	1
-ē-	1
-ē.i̯-	1
-ēi̯	1
-īmo-	1
-ōn-(i)i̯o-	1
-ōn-Variante	1
-αδ’	1
-αἴρετος	1
-γu̯-	1
/ai̯d/	1
/ai̯t/	1
/d̥/	1
/ei̯d/	1
/ei̯t/	1
/ku̯	1
/o/.⁶	1
/ou̯/	1
/θ/	1
1972).⁵⁷	1
2011).⁴⁴	1
2015.⁵	1
2197).⁸	1
26).⁴⁸	1
269).⁶	1
312).⁴⁷	1
<C>	1
<d₂>	1
<e>	1
<E>	1
<e>-	1
<ei>	1
<eve>	1
<H>	1
<horaioi	1
<h₁>	1
<i>	1
<ii>	1
<II>	1
<is>	1
<laivnai	1
<o>/<O>	1
<REXTO>	1
<si>	1
<sii>	1
<SS>	1
<st>	1
<st>/<ST>	1
<sš>	1
<T	1
<t>	1
<ts>	1
<tś>	1
<v>	1
<v>/<v>	1
<vh>	1
<X>	1
<x>-shaped	1
<š>	1
<šš>	1
<Ζ>).⁵⁵	1
A(N)DEBVGI	1
A.52	1
a.n.śore.s	1
AD-BVGIOVNI	1
ADBVGIO	1
ADBVGIOVNAE	1
ADREITONIS	1
AIGNER-FORESTI	1
ALONSO	1
Anareuiśeos	1
ANCILLOTTI	1
ANDERON	1
AR-	1
ARA	1
ARBONI	1
ARBONIVS	1
ARBVSSONIVS	1
ARBVXEIA	1
ARBVXILIA	1
ARBVXSEIVS	1
ARCANVE	1
ARCARVS	1
ARCELTI	1
ARE(LAPENSIS	1
ARECVMBV	1
AREMAC/	1
ARESACES	1
ARETITONI	1
ARETVLLI	1
Arevaci)⁶⁶	1
ARICANTVS	1
ARIGNOTVS	1
ARIMANI	1
ARIMANO	1
ARISALISA	1
ARISELLA	1
ARIXO	1
ARKANVAE	1
ARNOMECTE	1
ARPENINO	1
ARPENNINO	1
ARPETIO	1
ARVESCIVS	1
ARVETIVS	1
AS-18-19	1
ATEBONIVS	1
AVG(VSTIS	1
aśvattha-	1
BAEDA	1
BAEDARI	1
BAEDI	1
BAEDIO	1
BAEDORO	1
BAEDRON-	1
baeduī	1
baga-buxša-	1
BARRAL	1
berā	1
bi-.⁴⁵	1
BIBIS	1
BIVMI	1
BOGIONIS	1
BRICTAE	1
BRICTAS	1
BRICTOM	1
BRICTONIS	1
BRIXTAE	1
BRIXTIA	1
BV-	1
BVGIA	1
BVQ-VORSA	1
BVTTO	1
BVTTVS	1
BVXA	1
BVXA.⁷	1
BVXEIVS	1
būj-	1
C(AIO	1
CALDERINI	1
CANAVOS	1
CANAVVS	1
CANE	1
CARPENTO	1
CASTILLERO	1
CAVSORIA	1
CAVSORIO	1
CAVSORIVS	1
CELTIVS	1
CLEVIAE	1
CLEVS-	1
CLEVSIVS	1
CLVANTI	1
CLVTAMI	1
COBIO	1
COBR	1
COMBERANEA	1
COMRVNVS/COBRVNVS	1
CONDARILLVS	1
CORCORVS	1
CRIELONIS	1
crumēna	1
crumī/ēna	1
CRVM(E)RIS	1
crūdus	1
cūdō	1
D(OMO	1
dar(i)i̯o-	1
DECOMONIS	1
dediščina	1
DERCELONIS	1
DERKS	1
DIB-	1
distributors’.⁷⁵	1
DOLENS	1
DVL-	1
DVRENIAE	1
DVRENIO	1
DVSTI	1
dē-līrāre	1
dōnum’	1
e.u̯	1
EDCS	1
EDCS-	1
EDCS-07800530	1
EDCS-08000771	1
EDCS-34900061	1
EDCS-47500012	1
EDCS-53300015	1
EDCS-57200161	1
