output_file	source_xhtml	page	source_image	output_image	classes	status	context
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	73	OEBPS/image/115697.jpg	peterson-2015-art-language-invention-img-0257-115697.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	73	OEBPS/image/115699.jpg	peterson-2015-art-language-invention-img-0258-115699.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	73	OEBPS/image/115701.jpg	peterson-2015-art-language-invention-img-0259-115701.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	73	OEBPS/image/115703.jpg	peterson-2015-art-language-invention-img-0260-115703.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	74	OEBPS/image/115705.jpg	peterson-2015-art-language-invention-img-0261-115705.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	74	OEBPS/image/115707.jpg	peterson-2015-art-language-invention-img-0262-115707.jpg	h1em	unresolved-inline-image-glyph	“paddy field”
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	74	OEBPS/image/115710.jpg	peterson-2015-art-language-invention-img-0263-115710.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	74	OEBPS/image/115737.jpg	peterson-2015-art-language-invention-img-0264-115737.jpg	h1em	unresolved-inline-image-glyph	“nickname (i.e. this is someone in particular’s nickname)”
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	75	OEBPS/image/115739.jpg	peterson-2015-art-language-invention-img-0265-115739.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	75	OEBPS/image/115741.jpg	peterson-2015-art-language-invention-img-0266-115741.jpg	h1em	unresolved-inline-image-glyph	“face”
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	75	OEBPS/image/115743.jpg	peterson-2015-art-language-invention-img-0267-115743.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	75	OEBPS/image/115745.jpg	peterson-2015-art-language-invention-img-0268-115745.jpg	h1em	unresolved-inline-image-glyph	“maternal aunt”
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	75	OEBPS/image/115747.jpg	peterson-2015-art-language-invention-img-0269-115747.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	75	OEBPS/image/115749.jpg	peterson-2015-art-language-invention-img-0270-115749.jpg	h1em	unresolved-inline-image-glyph	“thick”
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	75	OEBPS/image/118964.jpg	peterson-2015-art-language-invention-img-0271-118964.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	75	OEBPS/image/ni.jpg	peterson-2015-art-language-invention-img-0272-ni.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	75	OEBPS/image/118966.jpg	peterson-2015-art-language-invention-img-0273-118966.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	75	OEBPS/image/hao.jpg	peterson-2015-art-language-invention-img-0274-hao.jpg	h1em	unresolved-inline-image-glyph	[ni214] “you” + [hao214] “good” = ní [ni35.hao21] “hello”
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	75	OEBPS/image/115751.jpg	peterson-2015-art-language-invention-img-0275-115751.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	75	OEBPS/image/hao.jpg	peterson-2015-art-language-invention-img-0274-hao.jpg	h1em	unresolved-inline-image-glyph	ní
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	76	OEBPS/image/115753.jpg	peterson-2015-art-language-invention-img-0276-115753.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	76	OEBPS/image/115755.jpg	peterson-2015-art-language-invention-img-0277-115755.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	76	OEBPS/image/115758.jpg	peterson-2015-art-language-invention-img-0278-115758.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	76	OEBPS/image/116290.jpg	peterson-2015-art-language-invention-img-0279-116290.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	76	OEBPS/image/115760.jpg	peterson-2015-art-language-invention-img-0280-115760.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	76	OEBPS/image/115762.jpg	peterson-2015-art-language-invention-img-0281-115762.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	77	OEBPS/image/115764.jpg	peterson-2015-art-language-invention-img-0282-115764.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	77	OEBPS/image/115766.jpg	peterson-2015-art-language-invention-img-0283-115766.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	77	OEBPS/image/115768.jpg	peterson-2015-art-language-invention-img-0284-115768.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	77	OEBPS/image/115774.jpg	peterson-2015-art-language-invention-img-0285-115774.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	77	OEBPS/image/115776.jpg	peterson-2015-art-language-invention-img-0286-115776.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	77	OEBPS/image/115778.jpg	peterson-2015-art-language-invention-img-0287-115778.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	77	OEBPS/image/115780.jpg	peterson-2015-art-language-invention-img-0288-115780.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	78	OEBPS/image/115783.jpg	peterson-2015-art-language-invention-img-0289-115783.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	78	OEBPS/image/115785.jpg	peterson-2015-art-language-invention-img-0290-115785.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	78	OEBPS/image/Image71178.jpg	peterson-2015-art-language-invention-img-0291-image71178.jpg	h2em	unresolved-inline-image-glyph	Wa (L) tekaané yáá (H). “I saw you.”
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	78	OEBPS/image/115789.jpg	peterson-2015-art-language-invention-img-0292-115789.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	78	OEBPS/image/Image71188.jpg	peterson-2015-art-language-invention-img-0293-image71188.jpg	h2em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	78	OEBPS/image/115791.jpg	peterson-2015-art-language-invention-img-0294-115791.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	90	OEBPS/image/115793.jpg	peterson-2015-art-language-invention-img-0299-115793.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	91	OEBPS/image/115795.jpg	peterson-2015-art-language-invention-img-0300-115795.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	91	OEBPS/image/115797.jpg	peterson-2015-art-language-invention-img-0301-115797.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	91	OEBPS/image/115799.jpg	peterson-2015-art-language-invention-img-0302-115799.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	91	OEBPS/image/115805.jpg	peterson-2015-art-language-invention-img-0303-115805.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	91	OEBPS/image/115807.jpg	peterson-2015-art-language-invention-img-0304-115807.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	92	OEBPS/image/115809.jpg	peterson-2015-art-language-invention-img-0307-115809.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	92	OEBPS/image/115811.jpg	peterson-2015-art-language-invention-img-0308-115811.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	92	OEBPS/image/115813.jpg	peterson-2015-art-language-invention-img-0309-115813.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	92	OEBPS/image/115815.jpg	peterson-2015-art-language-invention-img-0310-115815.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	93	OEBPS/image/115818.jpg	peterson-2015-art-language-invention-img-0311-115818.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	93	OEBPS/image/115820.jpg	peterson-2015-art-language-invention-img-0312-115820.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	93	OEBPS/image/115822.jpg	peterson-2015-art-language-invention-img-0313-115822.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	93	OEBPS/image/115824.jpg	peterson-2015-art-language-invention-img-0314-115824.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	93	OEBPS/image/115826.jpg	peterson-2015-art-language-invention-img-0315-115826.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	93	OEBPS/image/115829.jpg	peterson-2015-art-language-invention-img-0316-115829.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	93	OEBPS/image/115831.jpg	peterson-2015-art-language-invention-img-0317-115831.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	93	OEBPS/image/115833.jpg	peterson-2015-art-language-invention-img-0318-115833.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	93	OEBPS/image/115835.jpg	peterson-2015-art-language-invention-img-0319-115835.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	93	OEBPS/image/115838.jpg	peterson-2015-art-language-invention-img-0320-115838.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch1-sounds.md	OEBPS/9780698155671_EPUB-7.xhtml	94	OEBPS/image/115840.jpg	peterson-2015-art-language-invention-img-0322-115840.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	102	OEBPS/image/115842.jpg	peterson-2015-art-language-invention-img-0323-115842.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	103	OEBPS/image/115844.jpg	peterson-2015-art-language-invention-img-0325-115844.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	103	OEBPS/image/115846.jpg	peterson-2015-art-language-invention-img-0326-115846.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	103	OEBPS/image/115848.jpg	peterson-2015-art-language-invention-img-0327-115848.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	104	OEBPS/image/115850.jpg	peterson-2015-art-language-invention-img-0328-115850.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	104	OEBPS/image/115856.jpg	peterson-2015-art-language-invention-img-0329-115856.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	106	OEBPS/image/115858.jpg	peterson-2015-art-language-invention-img-0330-115858.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	106	OEBPS/image/115860.jpg	peterson-2015-art-language-invention-img-0331-115860.jpg	h1em	unresolved-inline-image-glyph	Daenerys Jelmāzmo aō naejot dēmas . . .
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	108	OEBPS/image/115862.jpg	peterson-2015-art-language-invention-img-0332-115862.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	108	OEBPS/image/115864.jpg	peterson-2015-art-language-invention-img-0333-115864.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	108	OEBPS/image/115866.jpg	peterson-2015-art-language-invention-img-0334-115866.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	108	OEBPS/image/115868.jpg	peterson-2015-art-language-invention-img-0335-115868.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	108	OEBPS/image/davidy.jpg	peterson-2015-art-language-invention-img-0336-davidy.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	108	OEBPS/image/115870.jpg	peterson-2015-art-language-invention-img-0337-115870.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	108	OEBPS/image/115872.jpg	peterson-2015-art-language-invention-img-0338-115872.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	108	OEBPS/image/115874.jpg	peterson-2015-art-language-invention-img-0339-115874.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	108	OEBPS/image/davidy.jpg	peterson-2015-art-language-invention-img-0336-davidy.jpg	h1em	unresolved-inline-image-glyph	kēli dēmas
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/121915.jpg	peterson-2015-art-language-invention-img-0341-121915.jpg	h1em	unresolved-inline-image-glyph	• No Marking : Some languages make no morphological distinction between singular and plural outside of a couple instances. Nouns in Mandarin Chinese are neither singular nor plural
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/121917.jpg	peterson-2015-art-language-invention-img-0342-121917.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/wo.jpg	peterson-2015-art-language-invention-img-0343-wo.jpg	h1em	unresolved-inline-image-glyph	• No Marking : Some languages make no morphological distinction between singular and plural outside of a couple instances. Nouns in Mandarin Chinese are neither singular nor plural
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/121919.jpg	peterson-2015-art-language-invention-img-0344-121919.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/ni.jpg	peterson-2015-art-language-invention-img-0272-ni.jpg	h1em	unresolved-inline-image-glyph	• No Marking : Some languages make no morphological distinction between singular and plural outside of a couple instances. Nouns in Mandarin Chinese are neither singular nor plural
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/121921.jpg	peterson-2015-art-language-invention-img-0345-121921.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/115876.jpg	peterson-2015-art-language-invention-img-0346-115876.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/women.jpg	peterson-2015-art-language-invention-img-0347-women.jpg	h1em	unresolved-inline-image-glyph	• No Marking : Some languages make no morphological distinction between singular and plural outside of a couple instances. Nouns in Mandarin Chinese are neither singular nor plural
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/115878.jpg	peterson-2015-art-language-invention-img-0348-115878.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/nimen.jpg	peterson-2015-art-language-invention-img-0349-nimen.jpg	h1em	unresolved-inline-image-glyph	• No Marking : Some languages make no morphological distinction between singular and plural outside of a couple instances. Nouns in Mandarin Chinese are neither singular nor plural
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/115880.jpg	peterson-2015-art-language-invention-img-0350-115880.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/Image72465.jpg	peterson-2015-art-language-invention-img-0351-image72465.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/115883.jpg	peterson-2015-art-language-invention-img-0352-115883.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/Image72475.jpg	peterson-2015-art-language-invention-img-0353-image72475.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/115885.jpg	peterson-2015-art-language-invention-img-0354-115885.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/Image72489.jpg	peterson-2015-art-language-invention-img-0355-image72489.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	109	OEBPS/image/115891.jpg	peterson-2015-art-language-invention-img-0356-115891.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/Image72498.jpg	peterson-2015-art-language-invention-img-0357-image72498.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/115893.jpg	peterson-2015-art-language-invention-img-0358-115893.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/Image72511.jpg	peterson-2015-art-language-invention-img-0359-image72511.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/115895.jpg	peterson-2015-art-language-invention-img-0360-115895.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/Image72525.jpg	peterson-2015-art-language-invention-img-0361-image72525.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/115897.jpg	peterson-2015-art-language-invention-img-0362-115897.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/Image72538.jpg	peterson-2015-art-language-invention-img-0363-image72538.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/115899.jpg	peterson-2015-art-language-invention-img-0364-115899.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/115901.jpg	peterson-2015-art-language-invention-img-0365-115901.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/115903.jpg	peterson-2015-art-language-invention-img-0366-115903.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/115905.jpg	peterson-2015-art-language-invention-img-0367-115905.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/115907.jpg	peterson-2015-art-language-invention-img-0368-115907.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/115909.jpg	peterson-2015-art-language-invention-img-0369-115909.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/115914.jpg	peterson-2015-art-language-invention-img-0370-115914.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/Image72553.jpg	peterson-2015-art-language-invention-img-0371-image72553.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/115916.jpg	peterson-2015-art-language-invention-img-0372-115916.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/Image72563.jpg	peterson-2015-art-language-invention-img-0373-image72563.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/115918.jpg	peterson-2015-art-language-invention-img-0374-115918.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/115920.jpg	peterson-2015-art-language-invention-img-0375-115920.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	110	OEBPS/image/115923.jpg	peterson-2015-art-language-invention-img-0376-115923.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	113	OEBPS/image/115925.jpg	peterson-2015-art-language-invention-img-0381-115925.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	113	OEBPS/image/115927.jpg	peterson-2015-art-language-invention-img-0382-115927.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	113	OEBPS/image/115929.jpg	peterson-2015-art-language-invention-img-0383-115929.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	119	OEBPS/image/115931.jpg	peterson-2015-art-language-invention-img-0387-115931.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	119	OEBPS/image/115935.jpg	peterson-2015-art-language-invention-img-0388-115935.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	119	OEBPS/image/115937.jpg	peterson-2015-art-language-invention-img-0389-115937.jpg	h1em	unresolved-inline-image-glyph	2. Gender + Number : In Swahili, every noun has a prefix that tells you its gender and number, for example, mgeni “stranger” versus wageni “strangers” (compare kigeni “strangeness”
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	121	OEBPS/image/115939.jpg	peterson-2015-art-language-invention-img-0391-115939.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	121	OEBPS/image/115941.jpg	peterson-2015-art-language-invention-img-0392-115941.jpg	h1em	unresolved-inline-image-glyph	
peterson-2015-art-language-invention-ch2-words.md	OEBPS/9780698155671_EPUB-8.xhtml	123	OEBPS/image/hindi_man_saw_laborer.jpg	peterson-2015-art-language-invention-img-0395-hindi-man-saw-laborer.jpg	h1em	unresolved-inline-image-glyph	
