form	count
<ou>	1
<OV>	1
<sefla>-	1
<t>	1
<V>	1
<v>	1
<vh1a.h1.sto>	1
<vh2>	1
<x	1
<ú>	1
AQVILEIEN/SIVM	1
ARTIONI	1
ATELOVDO	1
AVC(VSTIS	1
AVGVSTI[S	1
b>	1
BEVSANTIS	1
BOLGONDISCVM	1
BRICTAE	1
BRICTONIS	1
BRIXTIA	1
C.N.R.S	1
CH.1	1
CLEVIVS	1
CLOVACAS	1
CLVTAMI	1
COMAPTA	1
CONFINIO	1
d(h)h1/3-tV-	1
DEDERI	1
DEIAS	1
DEO	1
dheh1-to-.65	1
DIED	1
DINAS	1
EMONEN/SIVM	1
ENN	1
EOD	1
EQVPETARS	1
ESED	1
EST	1
f>	1
FERI	1
FEVCONTIS	1
FFI2012-	1
FINIS	1
FINISQVE	1
FONIONI	1
FOVGO	1
FOVGONTA	1
FOVONICVS	1
FOVSCIVS	1
FVGISONIAI	1
FVXSIAE	1
GAL[A]TIAE	1
GALLEN/IAE	1
GNN	1
h2epo-dhh1to-	1
I-II	1
JIES	1
KTVLISTOI	1
L(VCIO	1
L(VCIVS	1
L[ECIO]NIBVS	1
LEVCINAE	1
LEVCITICAE	1
M.-J	1
M.-K	1
MARSCVS	1
MARSICVS	1
MARTI	1
MARTSES	1
MATRIBVS	1
MAVRTIA	1
MCMLXXXIV	1
MEDDIS	1
MEDICATVD	1
MEDIO	1
MEDIX	1
MEDVENVS	1
MENESTRATVS	1
MERCVRIO	1
MILES	1
MINECO	1
NITVCEO	1
OFALIVS	1
OFATIVS	1
OFATVLENVS	1
OFITVLENA	1
OFTORIM	1
OLLOTOTIS	1
OLLOVDIO	1
OOSERCLOM	1
OPPIDVM	1
OPTERGIN(-	1
OSTENDV	1
OSTIALAE	1
OSTINOBOS	1
P(H)RYG(I)AE	1
PARCA	1
POLTOS	1
POMP	1
POTITA	1
PRIMA	1
PRO	1
QVO	1
RESSONA	1
RVTILIAE	1
SABINVS	1
SACR(VM	1
SACRE	1
SACROS	1
SANCTISSIMO	1
SITVM	1
SOCCI	1
STETERAI	1
TERMENO	1
TERMI/NO	1
TERMINOS	1
TERMVNIBV[S	1
TERMVNIBVS	1
TOCE	1
TOTICI	1
TOTICINAI	1
TOTIONAI	1
V.OLSOMNOS	1
VALENTOS	1
VELLOVDII	1
VISVCIO	1
VLATOS	1
VLATTIVS	1
VLATVNVS	1
VOLTISEMAE	1
VOVSE	1
†.e.kvobo.s	1
†a.n.datore.s	1
†a.n.vhatore.s	1
†cl[unclear-glyph-U	1
†e(n	1
†FEVGONTA	1
†FVGSIONIAI	1
†ho.u.vonta	1
†ma.r.so	1
†n[unclear-glyph-U	1
†o.p	1
†obditor.63	1
†OFFATORIO	1
†TERMINIBVS	1
†va.n.to.s	1
†ve[unclear-glyph-U	1
